SMILES,Tag,level,O_index,Exp_State
Oc1ccn2ncnc2c1,True,2,0,No_Exp
Oc1c[nH]c2nccc-2c1,True,2,0,No_Exp
Oc1nccc(C(F)(F)F)n1,True,2,0,No_Exp
Oc1ccnc(Cl)n1,True,2,0,No_Exp
Oc1ccnc(F)c1,True,2,0,No_Exp
Oc1ccnc(C(F)(F)F)c1,True,2,0,No_Exp
OCc1cc(Br)ccn1,True,1,0,No_Exp
O=[N+]([O-])c1c(O)ccnc1Cl,True,2,5,No_Exp
O=[N+]([O-])c1c(Cl)ccnc1O,True,2,10,No_Exp
OCCn1ccnc1,True,1,0,No_Exp
OCC1CC=CCC1,True,1,0,No_Exp
OC1CC=CC1,True,2,0,No_Exp
OC1CC2C=CC1C2,True,2,0,No_Exp
Oc1cc(C(F)(F)F)c2cc(F)ccc2n1,True,2,0,No_Exp
Oc1cccc2cnc(Cl)nc12,True,2,0,No_Exp
OCc1c2ccccc2cc2ccccc12,True,1,0,No_Exp
O=Cc1ccc2cc(O)ccc2c1,True,2,8,No_Exp
N#Cc1ccc2cc(O)ccc2c1,True,2,8,No_Exp
Oc1ccc2ccc3cccc4ccc1c2c34,True,2,0,No_React
OCc1ccc2ccc3cccc4ccc1c2c34,True,1,0,No_Exp
Oc1ncnc2cc(F)ccc12,True,2,0,No_Exp
O=C1CCCc2c(O)cccc21,True,2,7,No_Exp
O=C1CCc2c(O)cccc21,True,2,6,No_Exp
Oc1cccc2ncccc12,True,2,0,No_Exp
N#Cc1nc2ccc(O)cc2s1,True,2,8,No_Exp
Oc1ccc2c(c1)OCO2,True,2,0,No_Exp
O=c1oc2cc(O)ccc2s1,True,2,6,No_Exp
O=C1OC(=O)c2cc(O)ccc21,True,2,8,No_Exp
OCc1cc2ccccc2s1,True,1,0,No_Exp
OCc1nc2ccccc2[nH]1,True,1,0,No_Exp
Oc1ccc(Cl)c2cccnc12,True,2,0,No_Exp
O=[N+]([O-])c1ccc(O)c2ncccc12,True,2,7,No_Exp
O=Cc1ccc2cccc(O)c2n1,True,2,10,No_Exp
[O-][n+]1cccc2cccc(O)c21,True,2,10,No_Exp
Oc1ccc2cccc(Cl)c2n1,True,2,0,No_Exp
Oc1c(Br)cc(Br)c2cccnc12,True,2,0,No_Exp
Oc1ccc(-c2ccccn2)cc1,True,2,0,No_Exp
OC1Cc2ccccc2C1,True,2,0,No_Exp
Oc1ccc2ccccc2c1,True,2,0,No_Exp
OCc1ccc2ccccc2c1,True,1,0,No_Exp
Oc1nc2ccccc2[nH]1,True,2,0,No_Exp
OCn1nnc2ccccc21,True,1,0,No_Exp
OC1CCCc2ccccc21,True,2,0,No_Exp
OC1c2ccccc2CC1Br,True,2,0,No_Exp
Oc1cccc2[nH]c3ccccc3c12,True,2,0,No_Exp
Oc1ccc2c(c1)[nH]c1ccccc12,True,2,0,No_Exp
Oc1cccc2ccccc12,True,2,0,No_Exp
OCc1cccc2ccccc12,True,1,0,No_Exp
OCCc1cccc2ccccc12,True,1,0,No_Exp
Oc1ccc2ccccc2n1,True,2,0,No_Exp
O=Cc1ccc2ccccc2c1O,True,2,12,No_Exp
Oc1c(Br)ccc2ccccc12,True,2,0,No_Exp
O=[N+]([O-])c1ccc2ccccc2c1O,True,2,13,No_Exp
O=Cc1c(O)ccc2ccccc12,True,2,4,No_Exp
Oc1ccc2ccccc2c1Br,True,2,0,No_Exp
OCc1cc2ccccc2[nH]1,True,1,0,No_Exp
O=C1c2ccccc2C(=O)N1CO,True,1,12,No_Exp
OCc1c[nH]c2ccccc12,True,1,0,No_Exp
OCCc1c[nH]c2ccccc12,True,1,0,No_Exp
O=[N+]([O-])c1ccc(O)c2ccccc12,True,2,7,No_Exp
O=c1cc(O)c2ccccc2o1,True,2,4,No_Exp
Oc1cc(C(F)(F)F)c2ccccc2n1,True,2,0,No_Exp
Oc1cccc2cnccc12,True,2,0,No_Exp
OCc1ccc(Sc2ccccc2)cc1,True,1,0,No_Exp
OCCOc1ccccc1,True,1,0,No_Exp
Oc1ccc(Oc2ccccc2)cc1,True,2,0,No_React
Oc1ccccc1,True,2,0,No_Exp
OCCOCCOCCOCc1ccccc1,True,1,0,No_Exp
OCCOCCOCc1ccccc1,True,1,0,No_Exp
OCCOCc1ccccc1,True,1,0,No_Exp
OCCCOCc1ccccc1,True,1,0,No_Exp
OCc1ccccc1OCc1ccccc1,True,1,0,No_Exp
O=Cc1ccc(OCc2ccccc2)cc1O,True,2,16,No_Exp
OC1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,True,2,0,No_Exp
O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,True,2,0,No_Exp
O=C(OCc1ccccc1)N1CC[C@@H](O)C1,True,2,14,No_Exp
O=C(OCc1ccccc1)N1CC[C@H](O)C1,True,2,14,No_Exp
O=C(OCc1ccccc1)N1CC(O)C1,True,2,13,No_Exp
O=C(CO)OCc1ccccc1,True,1,3,No_Exp
O=C(OCc1ccccc1)c1ccccc1O,True,2,16,No_Exp
O=C1C(O)OCCN1Cc1ccccc1,True,2,3,No_Exp
OCCCc1ccccc1,True,1,0,No_Exp
OCCCCc1ccccc1,True,1,0,No_Exp
Oc1ccccc1Cc1ccccc1,True,2,0,No_Exp
Oc1ccccc1-c1ccccc1,True,2,0,No_Exp
Oc1ccc(-c2ccccc2)cc1,True,2,0,No_Exp
O=c1c(O)c(-c2ccccc2)oc2ccccc12,True,2,3,No_Exp
Oc1c(-c2ccccc2)cccc1-c1ccccc1,True,2,0,No_Exp
OC1(c2ccccc2)c2ccccc2-c2ccccc21,True,3,0,No_Exp
OCC=Cc1ccccc1,True,1,0,No_Exp
O=C(C=Cc1ccccc1)c1ccccc1O,True,2,16,No_Exp
O=C(C=Cc1ccccc1)c1ccc(O)cc1,True,2,14,No_Exp
OC(COc1ccccc1)c1ccccc1,True,2,0,No_Exp
OC(CCCl)c1ccccc1,True,2,0,No_Exp
OC(c1ccccc1)c1ccccc1,True,2,0,No_Exp
OC(c1ccccc1)(c1ccccc1)c1ccccc1,True,3,0,No_Exp
OC(c1ccccc1)c1ccc(Cl)cc1,True,2,0,No_Exp
O=C(c1ccccc1)C(O)c1ccccc1,True,2,9,No_Exp
O=C1C[C@@H]2[C@@H](CO)[C@H](OC(=O)c3ccccc3)C[C@@H]2O1,True,1,6,No_Exp
O=C(CO)c1ccccc1,True,1,3,No_Exp
O=C(c1ccccc1)c1ccc(O)cc1,True,2,12,No_Exp
O=C(c1ccccc1)c1cc(Cl)ccc1O,True,2,15,No_Exp
O=C(c1ccccc1)C1(O)CCCCC1,True,3,9,No_Exp
OCC#Cc1ccccc1,True,1,0,No_Exp
O=C(CCC[C@H](O)c1ccc(F)cc1)N1C(=O)OC[C@@H]1c1ccccc1,True,2,6,No_Exp
O[C@H]1CO[C@@H](c2ccccc2)OC1,True,2,0,No_Exp
OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,True,1,0,No_Exp
Oc1ccccc1OC(F)(F)F,True,2,0,No_Exp
OCc1ccccc1F,True,1,0,No_Exp
OCc1ccccc1Cl,True,1,0,No_Exp
OCc1ccccc1Br,True,1,0,No_Exp
O=[N+]([O-])c1ccccc1CO,True,1,10,React
Oc1ccccc1Cl,True,2,0,No_Exp
OCCc1ccccc1F,True,1,0,No_Exp
OCCc1ccccc1C(F)(F)F,True,1,0,No_Exp
OCCc1ccccc1Br,True,1,0,No_Exp
O=[N+]([O-])c1ccccc1CCO,True,1,11,No_Exp
Oc1ccccc1-c1nc2ccccc2s1,True,2,0,No_Exp
O=Cc1ccccc1O,True,2,8,No_Exp
O=C(CBr)c1ccccc1O,True,2,10,No_Exp
N#Cc1ccccc1O,True,2,8,No_Exp
Oc1ccccc1Br,True,2,0,No_Exp
O=[N+]([O-])c1ccccc1O,True,2,9,No_Exp
[O-][n+]1ccccc1O,True,2,7,No_Exp
Oc1ccc(F)nc1,True,2,0,No_Exp
Oc1ccc(Cl)nc1,True,2,0,No_Exp
Oc1ccc(I)cn1,True,2,0,No_Exp
Oc1ccc(F)cn1,True,2,0,No_Exp
Oc1ccc(Cl)cn1,True,2,0,No_Exp
Oc1ccc(C(F)(F)F)cn1,True,2,0,No_Exp
Oc1ccc(Br)cn1,True,2,0,No_Exp
OCc1ccc(Br)cn1,True,1,0,No_Exp
Oc1ccc(I)nc1Br,True,2,0,No_Exp
O=[N+]([O-])c1nc(Cl)ccc1O,True,2,10,No_Exp
O=[N+]([O-])c1ccc(Cl)nc1O,True,2,10,No_Exp
OCc1cccc(Br)n1,True,1,0,No_Exp
O=Cc1ccc(O)cn1,True,2,6,No_Exp
OCCc1cccnc1,True,1,0,No_Exp
O=C1CCc2ccc(O)cc21,True,2,8,No_Exp
Oc1ccc2cc[nH]c2c1,True,2,0,No_Exp
O=c1ccc2ccc(O)cc2o1,True,2,8,No_Exp
OCc1ccc(Cl)cc1F,True,1,0,No_Exp
OCc1ccc(F)cc1Cl,True,1,0,No_Exp
OCc1ccc(Cl)cc1Cl,True,1,0,No_Exp
O=Cc1ccc(Cl)cc1O,True,2,9,No_Exp
O=Cc1ccc([N+](=O)[O-])cc1O,True,2,11,No_Exp
O=Cc1ccc(O)cc1Cl,True,2,6,No_Exp
N#Cc1ccc(O)cc1F,True,2,6,No_Exp
Oc1cccc(OC(F)(F)F)c1,True,2,0,No_Exp
Oc1cccc(I)c1,True,2,0,No_Exp
Oc1cccc(F)c1,True,2,0,No_Exp
Oc1cccc(Cl)c1,True,2,0,No_Exp
O=Cc1cccc(O)c1,True,2,7,No_Exp
Oc1cccc(C(F)(F)F)c1,True,2,0,No_Exp
N#Cc1cccc(O)c1,True,2,7,No_Exp
Oc1cccc(Br)c1,True,2,0,No_Exp
OCc1cccc(F)c1,True,1,0,No_Exp
OCc1cccc(Cl)c1,True,1,0,No_Exp
OCCc1cccc(Cl)c1,True,1,0,No_Exp
OCCc1cccc(Br)c1,True,1,0,No_Exp
O=[N+]([O-])c1cccc(CO)c1,True,1,9,No_Exp
OCc1cccc2[nH]ncc12,True,1,0,No_Exp
Oc1cccc2c1OCO2,True,2,0,No_Exp
O=C1OC(=O)c2c(O)cccc21,True,2,7,No_Exp
Oc1ncccc1F,True,2,0,No_Exp
Oc1ncccc1Cl,True,2,0,No_Exp
O=Cc1cccnc1O,True,2,8,No_Exp
Oc1ncccc1C(F)(F)F,True,2,0,No_Exp
O=[N+]([O-])c1cccnc1O,True,2,9,No_Exp
O=[N+]([O-])c1ncccc1O,True,2,9,No_Exp
Oc1cccnc1I,True,2,0,No_Exp
OCc1c(F)cccc1F,True,1,0,No_Exp
OCc1c(Cl)cccc1Cl,True,1,0,No_Exp
OCc1c(Br)cccc1Br,True,1,0,No_Exp
Oc1cccnc1Cl,True,2,0,No_Exp
OCc1cccnc1Cl,True,1,0,No_Exp
O=Cc1ncccc1O,True,2,8,No_Exp
O=Cc1c(O)cccc1F,True,2,4,No_Exp
O=Cc1c(O)cccc1Cl,True,2,4,No_Exp
Oc1ccc(F)c(F)c1,True,2,0,No_Exp
Oc1ccc(F)c(Cl)c1,True,2,0,No_Exp
O=[N+]([O-])c1ccc(O)cc1Cl,True,2,7,No_Exp
Oc1ccc(Cl)c(C(F)(F)F)c1,True,2,0,No_Exp
Oc1ccc(Cl)c(Br)c1,True,2,0,No_Exp
O=[N+]([O-])c1ccc(O)cc1Br,True,2,7,No_Exp
O=[N+]([O-])c1cc(O)ccc1Cl,True,2,6,No_Exp
Oc1cc(I)ccc1Br,True,2,0,No_Exp
Oc1cc(F)ccc1F,True,2,0,No_Exp
Oc1cc(F)ccc1Cl,True,2,0,No_Exp
Oc1cc(F)ccc1Br,True,2,0,No_Exp
Oc1ccc(F)cc1F,True,2,0,No_Exp
Oc1ccc(F)cc1Br,True,2,0,No_Exp
O=[N+]([O-])c1cc(F)ccc1O,True,2,10,No_Exp
OCc1ccc(Br)c(F)c1,True,1,0,No_Exp
Oc1cc(Cl)ccc1Cl,True,2,0,No_Exp
Oc1ccc(Cl)cc1F,True,2,0,No_Exp
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,True,2,0,No_Exp
OC(Cn1ccnc1)c1ccc(Cl)cc1Cl,True,2,0,No_Exp
Oc1ccc(Cl)cc1Br,True,2,0,No_Exp
O=[N+]([O-])c1cc(Cl)ccc1O,True,2,10,No_Exp
O=Cc1ccc(OC(F)F)c(O)c1,True,2,11,No_Exp
O=Cc1ccc(Br)c(O)c1,True,2,8,No_Exp
O=Cc1ccc([N+](=O)[O-])c(O)c1,True,2,10,No_Exp
O=Cc1ccc(O)c(Cl)c1,True,2,6,No_Exp
O=Cc1ccc(O)c(C=O)c1,True,2,6,No_Exp
N#Cc1cc(C=O)ccc1O,True,2,10,No_Exp
O=Cc1ccc(O)c(Br)c1,True,2,6,No_Exp
O=Cc1ccc(O)c([N+](=O)[O-])c1,True,2,6,No_Exp
O=[N+]([O-])c1ccc(C(F)(F)F)cc1O,True,2,13,No_Exp
N#Cc1ccc(O)c(F)c1,True,2,6,No_Exp
N#Cc1ccc(O)c(C#N)c1,True,2,6,No_Exp
Oc1cc(Br)ccc1F,True,2,0,No_Exp
Oc1cc(Br)ccc1Br,True,2,0,No_Exp
O=[N+]([O-])c1ccc(Br)cc1O,True,2,10,No_Exp
Oc1ccc(Br)cc1Cl,True,2,0,No_Exp
Oc1ccc(Br)cc1C(F)(F)F,True,2,0,No_Exp
O=[N+]([O-])c1cc(Br)ccc1O,True,2,10,No_Exp
O=[N+]([O-])c1ccc(Br)c(O)c1,True,2,9,No_Exp
O=[N+]([O-])c1ccc(O)c(F)c1,True,2,7,No_Exp
O=[N+]([O-])c1ccc(O)c(Cl)c1,True,2,7,No_Exp
O=[N+]([O-])c1ccc(O)c(Br)c1,True,2,7,No_Exp
Oc1ccccc1I,True,2,0,No_Exp
Oc1cccc(F)c1F,True,2,0,No_Exp
Oc1cccc(Cl)c1Cl,True,2,0,No_Exp
O=Cc1cccc(O)c1Cl,True,2,7,No_Exp
Oc1cccc(F)c1Br,True,2,0,No_Exp
Oc1cccc(Cl)c1Br,True,2,0,No_Exp
Oc1c(F)cccc1F,True,2,0,No_Exp
Oc1c(F)cccc1Cl,True,2,0,No_Exp
Oc1c(F)cccc1Br,True,2,0,No_Exp
O=Cc1cccc(Br)c1O,True,2,9,No_Exp
OCc1cccc(Br)c1Cl,True,1,0,No_Exp
O=[N+]([O-])c1cccc(Br)c1O,True,2,10,No_Exp
N#Cc1ncccc1O,True,2,8,No_Exp
N#Cc1c(O)cccc1F,True,2,4,No_Exp
OCc1cccnc1Br,True,1,0,No_Exp
Oc1ccc2ccncc2c1,True,2,0,No_Exp
Oc1ccc2ccc(Br)cc2c1,True,2,0,No_Exp
Oc1ccc2cc(Br)ccc2c1,True,2,0,No_Exp
Oc1nc2cnccc2[nH]1,True,2,0,No_Exp
O=C1CCc2cc(O)ccc21,True,2,7,No_Exp
OCc1cnc[nH]1,True,1,0,No_Exp
O=Cc1ccc(CO)o1,True,1,7,No_Exp
O=Cc1ccc(O)cc1Br,True,2,6,No_Exp
O=Cc1ccc(F)cc1O,True,2,9,No_Exp
O=Cc1ccc(Br)cc1O,True,2,9,No_Exp
O=Cc1cc(I)cc(I)c1O,True,2,10,No_Exp
O=Cc1cc(Cl)cc(Cl)c1O,True,2,10,No_Exp
O=Cc1cc(Cl)cc(Br)c1O,True,2,10,No_Exp
O=Cc1cc(Br)cc(Br)c1O,True,2,10,No_Exp
O=Cc1cc(Br)cc([N+](=O)[O-])c1O,True,2,12,No_Exp
O=Cc1cc([N+](=O)[O-])cc(Br)c1O,True,2,12,No_Exp
Oc1nc2cc(Br)cnc2[nH]1,True,2,0,No_Exp
Oc1cncc(F)c1,True,2,0,No_Exp
Oc1cncc(Cl)c1,True,2,0,No_Exp
Oc1cncc(Br)c1,True,2,0,No_Exp
Oc1ncc(Br)cn1,True,2,0,No_Exp
OCc1cnc(Cl)nc1,True,1,0,No_Exp
Oc1ncc(C(F)(F)F)cc1Cl,True,2,0,No_Exp
Oc1ncc(Br)cc1C(F)(F)F,True,2,0,No_Exp
Oc1ncc(C(F)(F)F)cc1Br,True,2,0,No_Exp
Oc1cnc(Cl)c(Br)c1,True,2,0,No_Exp
O=[N+]([O-])c1cc(Br)cnc1O,True,2,10,No_Exp
OCc1ccncc1,True,1,0,No_Exp
N#Cc1ccc(Oc2ccc(Br)c(CO)c2)cc1,True,1,14,No_Exp
OCc1ccc(OC(F)(F)F)cc1,True,1,0,No_Exp
Oc1ccc(I)cc1,True,2,0,No_Exp
Oc1ccc(F)cc1,True,2,0,No_Exp
Oc1ccc(Cl)cc1,True,2,0,No_Exp
Oc1ccc(CCBr)cc1,True,2,0,No_Exp
N#CCc1ccc(O)cc1,True,2,7,No_Exp
O=C1CCC(c2ccc(O)cc2)CC1,True,2,9,No_Exp
O=Cc1ccc(O)cc1,True,2,6,No_Exp
Oc1ccc(C(F)(F)F)cc1,True,2,0,No_Exp
O=C(CBr)c1ccc(O)cc1,True,2,8,No_Exp
N#Cc1ccc(O)cc1,True,2,6,No_Exp
Oc1ccc(Br)cc1,True,2,0,No_Exp
O=[N+]([O-])c1ccc(O)cc1,True,2,7,No_Exp
Oc1ccn(-c2ccc(Cl)cc2)n1,True,2,0,No_Exp
OCc1ccc(I)cc1,True,1,0,No_Exp
OCCc1ccc(F)cc1,True,1,0,No_Exp
OC(c1ccc(F)cc1)c1ccc(F)cc1,True,2,0,No_Exp
OCc1ccc(CCl)cc1,True,1,0,No_Exp
O=Cc1ccc(CO)cc1,True,1,7,No_Exp
N#Cc1ccc(CO)cc1,True,1,7,No_Exp
OCc1ccc(Cl)cc1,True,1,0,No_Exp
OC(CCc1ccc(Cl)cc1)Cn1ccnc1,True,2,0,No_Exp
O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,True,2,6,No_Exp
N#Cc1ccc(-c2ccc(O)cc2)cc1,True,2,10,No_Exp
OCc1ccc(Br)cc1,True,1,0,No_Exp
OCCc1ccc(Br)cc1,True,1,0,No_Exp
Oc1ccc(-c2ccc(Br)cc2)cc1,True,2,0,No_Exp
O=[N+]([O-])c1ccc(CO)cc1,True,1,8,React
O=[N+]([O-])c1ccc(CCO)cc1,True,1,9,No_Exp
Oc1ccc2[nH]ncc2c1,True,2,0,No_Exp
OCc1ccc2c(c1)OCO2,True,1,0,No_Exp
OCc1cc(Cl)ccn1,True,1,0,No_Exp
OCc1cc(Br)ccc1Cl,True,1,0,No_Exp
OCc1cc(I)ccc1Br,True,1,0,No_Exp
OCc1cc(C(F)(F)F)ccc1Br,True,1,0,No_Exp
O=Cc1cc([N+](=O)[O-])cc(CCl)c1O,True,2,13,No_Exp
O=Cc1cc(I)ccc1O,True,2,9,No_Exp
O=Cc1cc(F)ccc1O,True,2,9,No_Exp
O=Cc1cc(Cl)ccc1O,True,2,9,No_Exp
O=Cc1cc(O)ccc1Br,True,2,5,No_Exp
O=Cc1cc(O)ccc1[N+](=O)[O-],True,2,5,No_Exp
Oc1cc(F)cc(Br)c1,True,2,0,No_Exp
N#Cc1cc(O)cc(Cl)c1,True,2,5,No_Exp
OCc1cc(Cl)cc(Cl)c1,True,1,0,No_Exp
Oc1cc(C(F)(F)F)cc(C(F)(F)F)c1,True,2,0,No_Exp
OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,True,1,0,No_Exp
OCc1cc(Br)cc(C(F)(F)F)c1,True,1,0,No_Exp
O=Cc1cc(O)cc(Br)c1,True,2,5,No_Exp
Oc1cc(Br)cc(C(F)(F)F)c1,True,2,0,No_Exp
OCc1cc(Br)cc(Br)c1,True,1,0,No_Exp
O=[N+]([O-])c1cc(O)cc(Cl)c1,True,2,6,No_Exp
O=[N+]([O-])c1cc(O)cc(Br)c1,True,2,6,No_Exp
Oc1c(I)cc(I)cc1I,True,2,0,No_Exp
O=Cc1cc(I)c(O)c(I)c1,True,2,7,No_Exp
O=Cc1cc(F)c(O)c(F)c1,True,2,7,No_Exp
Oc1c(F)cc(Br)cc1F,True,2,0,No_Exp
O=[N+]([O-])c1cc(F)c(O)c(F)c1,True,2,8,No_Exp
O=[N+]([O-])c1cc(F)cc(F)c1O,True,2,11,No_Exp
O=[N+]([O-])c1cc(Br)cc(F)c1O,True,2,11,No_Exp
Oc1cc(F)c(F)c(F)c1,True,2,0,No_Exp
O=Cc1c(F)cc(O)cc1F,True,2,7,No_Exp
N#Cc1c(F)cc(O)cc1F,True,2,7,No_Exp
Oc1c(Cl)cc(Cl)cc1Cl,True,2,0,No_Exp
O=Cc1cc(Cl)c(O)c(Cl)c1,True,2,7,No_Exp
O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1,True,2,8,No_Exp
O=Cc1cc(Br)c(O)c(Br)c1,True,2,7,No_Exp
Oc1ccc(F)c(Br)c1,True,2,0,No_Exp
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,True,3,0,No_Exp
Oc1cc(Br)nc(Br)c1,True,2,0,No_Exp
Oc1nnc(Cl)cc1Br,True,2,0,No_Exp
Oc1cnc(Cl)cc1I,True,2,0,No_Exp
OCc1cnc(Cl)cc1Cl,True,1,0,No_Exp
Cc1cc(Br)ccc1O,True,2,8,No_Exp
O=[N+]([O-])c1cc(O)c(Br)cc1F,True,2,6,No_Exp
Oc1cc(Cl)c(Cl)cc1Cl,True,2,0,No_Exp
O=[N+]([O-])c1cc(Br)c(F)cc1O,True,2,11,No_Exp
Oc1nncc(Cl)c1Cl,True,2,0,No_Exp
OCc1c(F)c(F)cc(F)c1F,True,1,0,No_Exp
Oc1c(F)c(F)cc(F)c1F,True,2,0,No_Exp
N#Cc1ccc(O)cc1C#N,True,2,6,No_Exp
O=C1C[C@H](O)CO1,True,2,4,No_Exp
O=C1C[C@H](O)CN1,True,2,4,No_Exp
Oc1c(F)c(F)c(F)c(F)c1F,True,2,0,No_Exp
C=COCCO,True,1,5,No_Exp
C=COCCCCO,True,1,7,No_Exp
C=CCCO,True,1,4,No_Exp
C=CCCCO,True,1,5,No_Exp
C=CCCCCO,True,1,6,No_Exp
C=CCCCCCCCCO,True,1,10,No_Exp
C=CCCCCCCCCCO,True,1,11,No_Exp
C=CCc1ccccc1O,True,2,9,No_Exp
C=CCC(O)CC=C,True,2,4,No_Exp
C=Cc1ccc(O)c(OC)c1,True,2,6,No_Exp
C=CC(C)(O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,True,3,4,No_Exp
C=CC(=O)NCO,True,1,6,No_Exp
C=CC(=O)NCCO,True,1,7,No_Exp
C=CC(O)CC,True,2,3,No_Exp
C=CC(O)C=C,True,2,3,No_Exp
C=CC(C)CCCC(C)(C)O,True,3,10,No_Exp
C=CC(C)(O)CCC=C(C)CCC=C(C)C,True,3,4,No_Exp
C=CC(C)(O)CCC=C(C)C,True,3,4,No_Exp
C=CC(=O)OCCO,True,1,7,No_Exp
C=CC(=O)OCCCCO,True,1,9,No_Exp
C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,True,1,8,No_Exp
C=C(CO)C(=O)OC,True,1,3,No_Exp
C=C(Br)CCO,True,1,5,No_Exp
C=C(C)CO,True,1,4,No_Exp
C=C(C)CCO,True,1,5,No_Exp
C=C(C)C(=O)NCC(C)O,True,2,9,No_Exp
C=C(C)C(=O)OCCO,True,1,8,No_Exp
C=C(C)C(=O)OCC(O)COC(=O)C(=C)C,True,2,8,No_Exp
C=C(C)[C@H]1C=C[C@@](C)(O)CC1,True,3,8,No_Exp
CC(C)(C)[Si](C)(C)OCCCO,True,1,11,No_Exp
C[Si](C)(C)CO,True,1,5,No_Exp
C[Si](C)(C)CCO,True,1,6,No_Exp
C[Si](C)(C)C#CCO,True,1,7,No_Exp
C[N+](C)(C)C[C@H](O)CC(=O)[O-],True,2,6,No_Exp
C[C@H]1C[C@H](O)CN1C(=O)OC(C)(C)C,True,2,4,No_Exp
C[C@H]1C[C@@H](O)CN1C(=O)OC(C)(C)C,True,2,4,No_Exp
COC[C@H](C)O,True,2,5,No_Exp
CCCCCC[C@H](C)O,True,2,8,No_Exp
COC(=O)C[C@H](C)O,True,2,7,No_Exp
C[C@H](O)C(F)(F)F,True,2,2,No_Exp
COC[C@@H](C)O,True,2,5,No_Exp
COC(=O)[C@H](C)CO,True,1,7,No_Exp
COC(=O)C[C@@H](C)O,True,2,7,No_Exp
C[C@@H](O)CC(=O)[O-],True,2,2,No_Exp
C[C@@H](O)c1ccccc1,True,2,2,No_Exp
C[C@@H](O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,True,2,2,No_Exp
C[C@@H](O)c1c(Cl)ccc(F)c1Cl,True,2,2,No_Exp
COC(=O)[C@@H](C)O,True,2,6,No_Exp
C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@]12O,True,3,21,No_Exp
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O,True,3,15,No_Exp
C[C@@H]1CC[C@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@H]2C,True,2,17,No_Exp
C[C@@H](O)c1ccc2ccccc2c1,True,2,2,No_Exp
C[C@@H](O)C(N)=O,True,2,2,No_Exp
COC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)O,True,2,18,No_Exp
COC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O,True,2,15,No_Exp
C[C@@H](O)[C@H](NC(=O)OC(C)(C)C)C(=O)OCc1ccccc1,True,2,2,No_Exp
C[C@H](CO)NC(=O)OC(C)(C)C,True,1,3,No_Exp
C[C@H](O)COCc1ccccc1,True,2,2,No_Exp
COC(=O)[C@@H](C)CO,True,1,7,No_Exp
C[C@H](CO)CBr,True,1,3,No_Exp
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,True,3,10,No_Exp
C[C@H](O)c1ccc2ccccc2c1,True,2,2,No_Exp
C[C@H](O)c1ccccc1,True,2,2,No_Exp
C[C@H](O)c1ccc(Br)cc1,True,2,2,No_Exp
C[C@H](O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,True,2,2,No_Exp
C[C@H](O)c1c(Cl)cncc1Cl,True,2,2,No_Exp
C[C@H](O)c1c(Cl)ccc(F)c1Cl,True,2,2,No_Exp
C[C@H](O)C(=O)OCc1ccccc1,True,2,2,No_Exp
C[C@H](O)C(=O)[O-],True,2,2,No_Exp
C[C@]12C=CC(=O)C(Cl)=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,True,3,22,No_Exp
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,True,3,8,No_Exp
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,True,2,9,No_Exp
CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,True,2,17,No_Exp
C/C=C/CCCO,True,1,6,No_Exp
CCCCOC(=O)[C@@H](O)CC,True,2,8,No_Exp
CN(CCO)C(=O)OC(C)(C)C,True,1,4,No_Exp
O=S(=O)([O-])CO,True,1,5,No_Exp
O=C1CC[C@H](CO)N1,True,1,6,No_Exp
O=S(=O)([O-])CCO,True,1,6,No_Exp
OCCOCCCl,True,1,0,No_Exp
